ensembl_id	gene_name	uniprot_id
ENSG00000134248	LAMTOR5	E9PLX3
ENSG00000134248	LAMTOR5	R4GMU8
ENSG00000134248	LAMTOR5	A0A0C4DGV4
ENSG00000092931	MFSD11	K7ELU3
ENSG00000092931	MFSD11	K7EQL2
ENSG00000092931	MFSD11	O43934
ENSG00000092931	MFSD11	K7ES99
ENSG00000092931	MFSD11	K7EMP0
ENSG00000092931	MFSD11	K7ERE5
ENSG00000092931	MFSD11	A0A024R8M6
ENSG00000092931	MFSD11	K7EM95
ENSG00000092931	MFSD11	A0A024R8U7
ENSG00000198398	TMEM207	Q6UWW9
ENSG00000213719	CLIC1	O00299
ENSG00000213719	CLIC1	Q5SRT3
ENSG00000231213	PLSCR5	A0PG75
ENSG00000110077	MS4A6A	E9PNG6
ENSG00000110077	MS4A6A	Q9H2W1
ENSG00000110077	MS4A6A	A0A024R516
ENSG00000110077	MS4A6A	E9PSA9
ENSG00000110077	MS4A6A	E9PL03
ENSG00000110077	MS4A6A	A0A024R554
ENSG00000110077	MS4A6A	E9PMN8
ENSG00000110077	MS4A6A	E9PJ78
ENSG00000110077	MS4A6A	G5EA21
ENSG00000176842	IRX5	P78411
ENSG00000176842	IRX5	H0YML8
ENSG00000198492	YTHDF2	Q9Y5A9
ENSG00000198492	YTHDF2	S4R3J8
ENSG00000198492	YTHDF2	S4R3V3
ENSG00000184305	CCSER1	D6RAM6
ENSG00000184305	CCSER1	E7EUW0
ENSG00000184305	CCSER1	A0A3B3ITL2
ENSG00000184305	CCSER1	Q9C0I3
ENSG00000184305	CCSER1	D6RAM2
ENSG00000132613	MTSS2	Q765P7
ENSG00000114988	LMAN2L	Q9H0V9
ENSG00000114988	LMAN2L	F2Z2L5
ENSG00000114988	LMAN2L	F8WCX4
ENSG00000114988	LMAN2L	F8WEK5
ENSG00000114988	LMAN2L	F8WB07
ENSG00000144852	NR1I2	O75469
ENSG00000144852	NR1I2	F1D8P9
ENSG00000253304	TMEM200B	Q69YZ2
ENSG00000091129	NRCAM	Q92823
ENSG00000091129	NRCAM	C9JH43
ENSG00000091129	NRCAM	C9JF43
ENSG00000091129	NRCAM	C9JUR7
ENSG00000091129	NRCAM	C9JYY6
ENSG00000091129	NRCAM	C9J8B6
ENSG00000197006	METTL9	H3BRP5
ENSG00000197006	METTL9	Q9H1A3
ENSG00000197006	METTL9	H3BN86
ENSG00000197006	METTL9	H3BM54
ENSG00000197006	METTL9	H3BTS9
ENSG00000116353	MECR	H3BM30
ENSG00000116353	MECR	Q9BV79
ENSG00000138798	EGF	P01133
ENSG00000138798	EGF	A0A494C018
ENSG00000166106	ADAMTS15	Q8TE58
ENSG00000183378	OVCH2	A0A087X1V8
ENSG00000120278	PLEKHG1	Q5T1F3
ENSG00000120278	PLEKHG1	H0YD71
ENSG00000120278	PLEKHG1	Q9ULL1
ENSG00000120278	PLEKHG1	A0A2R8Y2B1
ENSG00000120278	PLEKHG1	Q5JYA6
ENSG00000158158	CNNM4	Q6P4Q7
ENSG00000177042	TMEM80	S4R441
ENSG00000177042	TMEM80	E9PQJ9
ENSG00000177042	TMEM80	A0A0A0MTU4
ENSG00000140987	ZSCAN32	I3L2V3
ENSG00000140987	ZSCAN32	I3L4W6
ENSG00000140987	ZSCAN32	I3L1K0
ENSG00000140987	ZSCAN32	I3L2L7
ENSG00000140987	ZSCAN32	Q9NX65
ENSG00000140987	ZSCAN32	I3L3Y8
ENSG00000140987	ZSCAN32	I3L1S7
ENSG00000140987	ZSCAN32	B4DR24
ENSG00000113889	KNG1	P01042
ENSG00000234745	HLA-B	A0A140TA02
ENSG00000234745	HLA-B	A0A140TA13
ENSG00000234745	HLA-B	A0A140T953
ENSG00000234745	HLA-B	A0A1W2PQE2
ENSG00000234745	HLA-B	A0A140T997
ENSG00000234745	HLA-B	A0A140T9Y5
ENSG00000234745	HLA-B	A0A140TA11
ENSG00000234745	HLA-B	A0A140TA14
ENSG00000234745	HLA-B	A0A140TA21
ENSG00000234745	HLA-B	P01889
ENSG00000234745	HLA-B	A0A140T9D4
ENSG00000234745	HLA-B	A0A1W2PNR7
ENSG00000234745	HLA-B	D9J307
ENSG00000234745	HLA-B	A0A1W2PQZ3
ENSG00000234745	HLA-B	A0A1W2PP29
ENSG00000234745	HLA-B	Q2L6G2
ENSG00000234745	HLA-B	E5FQ95
ENSG00000234745	HLA-B	Q5SS57
ENSG00000234745	HLA-B	S6AU73
ENSG00000234745	HLA-B	D5H3J5
ENSG00000168763	CNNM3	Q8NE01
ENSG00000166363	OR10A5	Q9H207
ENSG00000166363	OR10A5	A0A126GWR0
ENSG00000171014	OR4D5	A0A126GVD9
ENSG00000171014	OR4D5	Q8NGN0
ENSG00000186119	OR5D18	Q8NGL1
ENSG00000150261	OR8K1	A0A126GVZ6
ENSG00000150261	OR8K1	Q8NGG5
ENSG00000172154	OR8I2	Q8N0Y5
ENSG00000178358	OR2D3	Q8NGH3
ENSG00000172459	OR5AR1	Q8NGP9
ENSG00000172459	OR5AR1	A0A126GVM6
ENSG00000175485	OR52W1	Q6IF63
ENSG00000181961	OR4A16	Q8NH70
ENSG00000181961	OR4A16	A0A126GW87
ENSG00000279051	OR6Q1	A0A126GVP6
ENSG00000279051	OR6Q1	Q8NGQ2
ENSG00000237388	OR4A47	Q6IF82
ENSG00000010319	SEMA3G	Q9NS98
ENSG00000010319	SEMA3G	C9JXB2
ENSG00000166736	HTR3A	P46098
ENSG00000166736	HTR3A	A0A0B4J205
ENSG00000286231		
ENSG00000136630	HLX	F8VWZ5
ENSG00000136630	HLX	Q14774
ENSG00000167889	MGAT5B	H3BR20
ENSG00000167889	MGAT5B	Q3V5L5
ENSG00000167889	MGAT5B	H3BQ65
ENSG00000163126	ANKRD23	Q86SG2
ENSG00000114854	TNNC1	P63316
ENSG00000114854	TNNC1	C9JDI3
ENSG00000114854	TNNC1	Q6FH91
ENSG00000184730	APOBR	Q0VD83
ENSG00000196646	ZNF136	C9JJK8
ENSG00000196646	ZNF136	A0A494C0J2
ENSG00000196646	ZNF136	C9JR58
ENSG00000196646	ZNF136	C9J2Q9
ENSG00000196646	ZNF136	P52737
ENSG00000185864	NPIPB4	F5H5F2
ENSG00000185864	NPIPB4	C9JG80
ENSG00000185864	NPIPB4	F5H8A1
ENSG00000185864	NPIPB4	A0A087WT63
ENSG00000185864	NPIPB4	C9JB18
ENSG00000185864	NPIPB4	A0A804HK81
ENSG00000185864	NPIPB4	F5H108
ENSG00000185864	NPIPB4	E7EQW1
ENSG00000185864	NPIPB4	F5GWQ4
ENSG00000185864	NPIPB4	E5RHP9
ENSG00000116141	MARK1	A0A7I2YQC1
ENSG00000116141	MARK1	Q9P0L2
ENSG00000116141	MARK1	A0A087X0I6
ENSG00000116141	MARK1	A0A7I2V4P8
ENSG00000116141	MARK1	A0A7I2V550
ENSG00000116141	MARK1	A0A7I2V624
ENSG00000116141	MARK1	B4DIB3
ENSG00000010322	NISCH	Q9Y2I1
ENSG00000010322	NISCH	C9J715
ENSG00000004777	ARHGAP33	O14559
ENSG00000004777	ARHGAP33	K7EK14
ENSG00000213337	ANKRD39	Q53RE8
ENSG00000181852	RNF41	F8VSB6
ENSG00000181852	RNF41	F8VSE5
ENSG00000181852	RNF41	F8VVY2
ENSG00000181852	RNF41	Q9H4P4
ENSG00000181852	RNF41	F8VNZ6
ENSG00000181852	RNF41	A0A024RB33
ENSG00000181852	RNF41	F8VSP7
ENSG00000149922	TBX6	O95947
ENSG00000168758	SEMA4C	Q9C0C4
ENSG00000168758	SEMA4C	C9J4M7
ENSG00000168758	SEMA4C	C9JV89
ENSG00000138792	ENPEP	Q07075
ENSG00000179314	WSCD1	A0A1B0GXC0
ENSG00000179314	WSCD1	I3L127
ENSG00000179314	WSCD1	Q658N2
ENSG00000179314	WSCD1	I3L3E6
ENSG00000179314	WSCD1	I3L3G4
ENSG00000167208	SNX20	Q7Z614
ENSG00000103495	MAZ	I3L0M3
ENSG00000103495	MAZ	H3BPU3
ENSG00000103495	MAZ	H3BQS2
ENSG00000103495	MAZ	P56270
ENSG00000103495	MAZ	I3L4D3
ENSG00000103495	MAZ	I3L411
ENSG00000103495	MAZ	H3BTS8
ENSG00000103495	MAZ	H3BRC5
ENSG00000103495	MAZ	I3L4Y2
ENSG00000103495	MAZ	I3L2Z5
ENSG00000255298	OR8G5	A0A126GW95
ENSG00000229183	PGA4	P0DJD7
ENSG00000229183	PGA4	F5GXL4
ENSG00000229183	PGA4	F5H0H6
ENSG00000114841	DNAH1	Q9P2D7
ENSG00000114841	DNAH1	H7C563
ENSG00000167378	IRGQ	Q8WZA9
ENSG00000124444	ZNF576	Q9H609
ENSG00000124444	ZNF576	A0A024R0T0
ENSG00000132329	RAMP1	E9PC20
ENSG00000132329	RAMP1	O60894
ENSG00000139579	NABP2	Q9BQ15
ENSG00000139579	NABP2	C9JMP5
ENSG00000139579	NABP2	A0A024RB89
ENSG00000139579	NABP2	C9JT95
ENSG00000124003	MOGAT1	Q96PD6
ENSG00000141371	C17orf64	Q86WR6
ENSG00000141371	C17orf64	K7EQ24
ENSG00000162817	C1orf115	Q9H7X2
ENSG00000226763	SRRM5	B3KS81
ENSG00000117593	DARS2	A0A3B3ISK7
ENSG00000117593	DARS2	Q6PI48
ENSG00000117593	DARS2	A0A3B3IS54
ENSG00000117593	DARS2	A0A3B3IT01
ENSG00000117593	DARS2	A0A3B3ITS3
ENSG00000117593	DARS2	A0A3B3IS01
ENSG00000117593	DARS2	A0A3B3IT89
ENSG00000062725	APPBP2	Q92624
ENSG00000062725	APPBP2	K7EN61
ENSG00000062725	APPBP2	A0A024QZ47
ENSG00000062725	APPBP2	K7ENN3
ENSG00000062725	APPBP2	K7EIZ9
ENSG00000062822	POLD1	A0A2R8Y7K6
ENSG00000062822	POLD1	P28340
ENSG00000062822	POLD1	M0QZR8
ENSG00000062822	POLD1	A0A087WYJ2
ENSG00000062822	POLD1	M0R2B7
ENSG00000062822	POLD1	A0A024R4F4
ENSG00000123983	ACSL3	A0A7P0T905
ENSG00000123983	ACSL3	O95573
ENSG00000123983	ACSL3	A0A7P0TA76
ENSG00000123983	ACSL3	H7BYZ7
ENSG00000123983	ACSL3	A0A7P0T8L6
ENSG00000123983	ACSL3	C9JC11
ENSG00000123983	ACSL3	F5GWH2
ENSG00000123983	ACSL3	A0A7P0TBB1
ENSG00000123983	ACSL3	A0A7P0TB52
ENSG00000123983	ACSL3	A0A024R487
ENSG00000123983	ACSL3	A0A7P0TBL9
ENSG00000186513	OR9Q2	Q8NGE9
ENSG00000186513	OR9Q2	A0A126GW85
ENSG00000181785	OR5AS1	Q8N127
ENSG00000181785	OR5AS1	A0A126GVD4
ENSG00000279486	OR2AG1	Q9H205
ENSG00000279486	OR2AG1	A0A126GVD0
ENSG00000181074	OR52N4	Q8NGI2
ENSG00000149554	CHEK1	E7EPP6
ENSG00000149554	CHEK1	A0A087WT52
ENSG00000149554	CHEK1	E9PRU7
ENSG00000149554	CHEK1	E9PPA5
ENSG00000149554	CHEK1	O14757
ENSG00000149554	CHEK1	E9PQW7
ENSG00000149554	CHEK1	E9PKQ3
ENSG00000149554	CHEK1	E9PJI4
ENSG00000184471	C1QTNF8	P60827
ENSG00000184471	C1QTNF8	A0A3B0IWW5
ENSG00000153815	CMIP	A0A087WUL1
ENSG00000153815	CMIP	Q8IY22
ENSG00000153815	CMIP	A0A087WU05
ENSG00000128573	FOXP2	F8WDL6
ENSG00000128573	FOXP2	A0A0U1RQR8
ENSG00000128573	FOXP2	A0A0U1RQM2
ENSG00000128573	FOXP2	A0A0U1RQE0
ENSG00000128573	FOXP2	C9JQP8
ENSG00000128573	FOXP2	O15409
ENSG00000128573	FOXP2	A8MTU2
ENSG00000128573	FOXP2	A0A0U1RQY3
ENSG00000128573	FOXP2	A8MUV4
ENSG00000128573	FOXP2	Q75MZ5
ENSG00000128573	FOXP2	Q0PRL4
ENSG00000128573	FOXP2	Q8N6B5
ENSG00000128573	FOXP2	X5D2H2
ENSG00000139540	SLC39A5	Q6ZMH5
ENSG00000139540	SLC39A5	C9JIB2
ENSG00000139540	SLC39A5	C9JB28
ENSG00000139540	SLC39A5	C9JPS5
ENSG00000139540	SLC39A5	C9JPS6
ENSG00000139540	SLC39A5	C9JVC6
ENSG00000139540	SLC39A5	A0A024RB24
ENSG00000159314	ARHGAP27	A0A0G2JP16
ENSG00000159314	ARHGAP27	E9PNX6
ENSG00000159314	ARHGAP27	E9PIR1
ENSG00000159314	ARHGAP27	Q6ZUM4
ENSG00000159314	ARHGAP27	A0A0G2JNY3
ENSG00000159314	ARHGAP27	A0A0G2JRG8
ENSG00000159314	ARHGAP27	A0A0C4DGE6
ENSG00000159314	ARHGAP27	E9PK18
ENSG00000159314	ARHGAP27	E9PNT2
ENSG00000250374	TRIM75	A6NK02
ENSG00000178950	GAK	D6RAQ7
ENSG00000178950	GAK	O14976
ENSG00000178950	GAK	D6RC24
ENSG00000178950	GAK	D6RF16
ENSG00000178950	GAK	H0Y9M4
ENSG00000178950	GAK	D6RAW3
ENSG00000178950	GAK	D6RE78
ENSG00000076201	PTPN23	Q9H3S7
ENSG00000076201	PTPN23	R4GMM7
ENSG00000076201	PTPN23	C9JD91
ENSG00000135870	RC3H1	Q5TC82
ENSG00000159720	ATP6V0D1	H3BTB5
ENSG00000159720	ATP6V0D1	H3BUQ0
ENSG00000159720	ATP6V0D1	H3BQB4
ENSG00000159720	ATP6V0D1	P61421
ENSG00000159720	ATP6V0D1	H3BSG7
ENSG00000159720	ATP6V0D1	F5GYQ1
ENSG00000139645	ANKRD52	Q8NB46
ENSG00000135469	COQ10A	Q96MF6
ENSG00000197852	INKA2	E9PND8
ENSG00000197852	INKA2	Q9NTI7
ENSG00000197852	INKA2	E9PR53
ENSG00000163832	ELP6	H7BZM9
ENSG00000163832	ELP6	C9JA82
ENSG00000163832	ELP6	C9J9N8
ENSG00000163832	ELP6	F8WE64
ENSG00000163832	ELP6	C9J2D6
ENSG00000163832	ELP6	Q0PNE2
ENSG00000163832	ELP6	C9IYN7
ENSG00000163832	ELP6	C9JEX8
ENSG00000163832	ELP6	C9JLH5
ENSG00000171385	KCND3	Q9UK17
ENSG00000171385	KCND3	A0A024R0C6
ENSG00000261701	HPR	J3KTC3
ENSG00000261701	HPR	P00739
ENSG00000261701	HPR	A0A3B3ISM1
ENSG00000062485	CS	A0A0C4DGI3
ENSG00000062485	CS	F8VU34
ENSG00000062485	CS	F8W642
ENSG00000062485	CS	F8VR34
ENSG00000062485	CS	O75390
ENSG00000062485	CS	F8W1S4
ENSG00000062485	CS	F8VWQ5
ENSG00000062485	CS	H0YH82
ENSG00000062485	CS	F8VRI6
ENSG00000062485	CS	F8VPF9
ENSG00000062485	CS	F8VPA1
ENSG00000062485	CS	F8VZK9
ENSG00000062485	CS	F8W0J2
ENSG00000062485	CS	H0YIC4
ENSG00000062485	CS	F8VVY4
ENSG00000062485	CS	F8VTT8
ENSG00000062485	CS	F8W4S1
ENSG00000062485	CS	F8VRP1
ENSG00000062485	CS	F8VX07
ENSG00000062485	CS	F8VX68
ENSG00000062485	CS	B4DJV2
ENSG00000062485	CS	A0A024RB75
ENSG00000197849	OR8G1	Q15617
ENSG00000197849	OR8G1	A0A126GVX6
ENSG00000181939	OR4C15	A0A2C9F2M4
ENSG00000181939	OR4C15	Q8NGM1
ENSG00000179889	PDXDC1	H3BM88
ENSG00000179889	PDXDC1	H3BU11
ENSG00000179889	PDXDC1	Q6P996
ENSG00000179889	PDXDC1	H3BNL6
ENSG00000179889	PDXDC1	H3BQS3
ENSG00000179889	PDXDC1	H3BND4
ENSG00000179889	PDXDC1	H3BPV5
ENSG00000179889	PDXDC1	Q86XE2
ENSG00000179889	PDXDC1	J3KNK7
ENSG00000176900	OR51T1	A0A0C4DFX5
ENSG00000176900	OR51T1	Q8NGJ9
ENSG00000166368	OR2D2	Q9H210
ENSG00000166368	OR2D2	A0A126GVN9
ENSG00000279116	OR8D2	Q9GZM6
ENSG00000279116	OR8D2	A0A126GVG3
ENSG00000255307	OR52B2	Q96RD2
ENSG00000254834	OR5M10	Q6IEU7
ENSG00000181499	OR6T1	Q8NGN1
ENSG00000221931	OR6X1	A0A126GVM0
ENSG00000221931	OR6X1	Q8NH79
ENSG00000170953	OR8B12	A0A126GWS7
ENSG00000170953	OR8B12	Q8NGG6
ENSG00000276600	RAB7B	A0A096LP44
ENSG00000276600	RAB7B	Q96AH8
ENSG00000280090	OR8B4	Q96RC9
ENSG00000255223	OR5M11	Q96RB7
ENSG00000255223	OR5M11	A0A126GVL9
ENSG00000181371	OR5M8	Q8NGP6
ENSG00000181371	OR5M8	A0A126GWD6
ENSG00000196099	OR6M1	Q8NGM8
ENSG00000196099	OR6M1	A0A126GVK2
ENSG00000072952	IRAG1	E9PNK7
ENSG00000072952	IRAG1	E9PRG4
ENSG00000072952	IRAG1	E9PJ61
ENSG00000072952	IRAG1	Q9Y6F6
ENSG00000072952	IRAG1	H0YCL0
ENSG00000072952	IRAG1	E9PRH0
ENSG00000171634	BPTF	Q12830
ENSG00000171634	BPTF	E7ETD6
ENSG00000171634	BPTF	F5GXF5
ENSG00000171634	BPTF	A0A2R8Y7Q1
ENSG00000171634	BPTF	E9PE19
ENSG00000114646	CSPG5	O95196
ENSG00000114646	CSPG5	A0A087WUT8
ENSG00000158769	F11R	Q6FIB4
ENSG00000158769	F11R	Q9Y624
ENSG00000158769	F11R	A0A087WY82
ENSG00000115318	LOXL3	E7END4
ENSG00000115318	LOXL3	P58215
ENSG00000115318	LOXL3	B8ZZT6
ENSG00000115318	LOXL3	B9A025
ENSG00000115318	LOXL3	C9J5M1
ENSG00000164485	IL22RA2	Q969J5
ENSG00000127419	TMEM175	D6RCD9
ENSG00000127419	TMEM175	Q9BSA9
ENSG00000127419	TMEM175	D6RBE5
ENSG00000127419	TMEM175	D6RIZ2
ENSG00000127419	TMEM175	E7ETE6
ENSG00000127419	TMEM175	D6RAJ5
ENSG00000127419	TMEM175	D6RDY8
ENSG00000127419	TMEM175	D6RHV8
ENSG00000127419	TMEM175	D6RAU7
ENSG00000127419	TMEM175	F6UWG6
ENSG00000111897	SERINC1	Q9NRX5
ENSG00000174891	RSRC1	F8WDM0
ENSG00000174891	RSRC1	Q96IZ7
ENSG00000174891	RSRC1	A0A804HJI2
ENSG00000174891	RSRC1	A0A804HLK3
ENSG00000174891	RSRC1	C9J367
ENSG00000174891	RSRC1	A0A804HK29
ENSG00000174891	RSRC1	C9J8Q2
ENSG00000174891	RSRC1	A0A804HJC0
ENSG00000174891	RSRC1	A0A804HIP2
ENSG00000174891	RSRC1	C9JVB3
ENSG00000174891	RSRC1	C9J713
ENSG00000174891	RSRC1	H7C5Q0
ENSG00000135549	PKIB	Q9C010
ENSG00000135549	PKIB	Q5T0Z6
ENSG00000270149		
ENSG00000215845	TSTD1	Q8NFU3
ENSG00000215845	TSTD1	R4GNF9
ENSG00000157343	ARMC12	Q5T9G4
ENSG00000157343	ARMC12	F8WC51
ENSG00000169136	ATF5	M0R040
ENSG00000169136	ATF5	Q9Y2D1
ENSG00000169136	ATF5	M0R0D5
ENSG00000169136	ATF5	M0QZD2
ENSG00000169136	ATF5	A0A024QZG3
ENSG00000158773	USF1	P22415
ENSG00000158773	USF1	E9PME6
ENSG00000158773	USF1	E9PQA2
ENSG00000158773	USF1	A0A0S2Z4U5
ENSG00000158773	USF1	B1AQP1
ENSG00000158773	USF1	E9PJ52
ENSG00000095059	DHPS	M0R253
ENSG00000095059	DHPS	A0A024R7D0
ENSG00000095059	DHPS	A0A024R7E9
ENSG00000095059	DHPS	M0QX43
ENSG00000095059	DHPS	M0QYZ7
ENSG00000095059	DHPS	M0R264
ENSG00000095059	DHPS	M0R1T2
ENSG00000095059	DHPS	P49366
ENSG00000095059	DHPS	M0R1T4
ENSG00000095059	DHPS	Q5J8M5
ENSG00000095059	DHPS	B4E3M2
ENSG00000196748	CLPSL2	Q6UWE3
ENSG00000204140	CLPSL1	Q5T9G0
ENSG00000204140	CLPSL1	A2RUU4
ENSG00000137392	CLPS	P04118
ENSG00000137392	CLPS	A0A087WZW1
ENSG00000137392	CLPS	A0A087X0Q7
ENSG00000108474	PIGL	B4DJK6
ENSG00000108474	PIGL	A8MTV0
ENSG00000108474	PIGL	J3KSD1
ENSG00000108474	PIGL	J3QLG8
ENSG00000108474	PIGL	M0QYT4
ENSG00000108474	PIGL	Q9Y2B2
ENSG00000108474	PIGL	J3QQI7
ENSG00000145214	DGKQ	H0Y8Q7
ENSG00000145214	DGKQ	P52824
ENSG00000145214	DGKQ	D6RJB4
ENSG00000204843	DCTN1	C9JZA4
ENSG00000204843	DCTN1	Q14203
ENSG00000204843	DCTN1	E7EX90
ENSG00000204843	DCTN1	A0A7P0Z4C3
ENSG00000204843	DCTN1	C9JTE5
ENSG00000204843	DCTN1	C9JKG6
ENSG00000204843	DCTN1	E9PCY0
ENSG00000204843	DCTN1	C9JJD0
ENSG00000204843	DCTN1	A0A804CDA6
ENSG00000204843	DCTN1	C9J1B7
ENSG00000204843	DCTN1	C9JJN7
ENSG00000204843	DCTN1	Q6AWB1
ENSG00000197753	LHFPL5	A0A494BZZ7
ENSG00000197753	LHFPL5	Q8TAF8
ENSG00000197753	LHFPL5	A0A494C136
ENSG00000096063	SRPK1	H3BLV9
ENSG00000096063	SRPK1	D6RDZ3
ENSG00000096063	SRPK1	Q96SB4
ENSG00000096063	SRPK1	D6RB98
ENSG00000096063	SRPK1	H0Y932
ENSG00000096063	SRPK1	D6RBM8
ENSG00000096063	SRPK1	D6RBF8
ENSG00000113971	NPHP3	A0A0C4DG93
ENSG00000113971	NPHP3	H0YAM4
ENSG00000113971	NPHP3	Q7Z494
ENSG00000113971	NPHP3	F2Z3A8
ENSG00000172188	OR4C11	Q6IEV9
ENSG00000172188	OR4C11	A0A126GVN6
ENSG00000186517	ARHGAP30	A0A0A0MRJ9
ENSG00000186517	ARHGAP30	A0A0A0MRJ8
ENSG00000186517	ARHGAP30	E9PAN4
ENSG00000186517	ARHGAP30	E9PLA4
ENSG00000186517	ARHGAP30	Q7Z6I6
ENSG00000186517	ARHGAP30	E9PLT5
ENSG00000172377	OR9I1	Q8NGQ6
ENSG00000172377	OR9I1	A0A126GVJ4
ENSG00000167800	TBX10	O75333
ENSG00000180934	OR56A1	A0A286YFC4
ENSG00000198283	OR5B21	A6NL26
ENSG00000174970	OR10AG1	Q8NH19
ENSG00000174970	OR10AG1	A0A126GVM8
ENSG00000174970	OR10AG1	A0A2U3TZR9
ENSG00000166582	CENPV	A0A0M3HER2
ENSG00000167359	OR51I1	Q9H343
ENSG00000167359	OR51I1	A0A126GWE7
ENSG00000196683	TOMM7	B5MD00
ENSG00000196683	TOMM7	Q9P0U1
ENSG00000196683	TOMM7	A6NIV2
ENSG00000196683	TOMM7	Q75MR5
ENSG00000279012	OR51B2	Q9Y5P1
ENSG00000279012	OR51B2	A0A126GWB2
ENSG00000176540	OR4C5	Q8NGB2
ENSG00000181616	OR52H1	A0A126GWQ6
ENSG00000181718	OR5T2	Q8NGG2
ENSG00000181718	OR5T2	A0A286YF86
ENSG00000144785		
ENSG00000186714	CCDC73	Q6ZRK6
ENSG00000186714	CCDC73	A6H8Y7
ENSG00000104885	DOT1L	Q8TEK3
ENSG00000104885	DOT1L	C9JH95
ENSG00000104885	DOT1L	V9GY76
ENSG00000104885	DOT1L	H7C2S2
ENSG00000117868	ESYT2	H7BXI1
ENSG00000117868	ESYT2	A0A499FIX8
ENSG00000257727	CNPY2	Q9Y2B0
ENSG00000257727	CNPY2	F8VXJ7
ENSG00000257727	CNPY2	H0YI18
ENSG00000257727	CNPY2	F8W1K5
ENSG00000170315	UBB	J3QSA3
ENSG00000170315	UBB	P0CG47
ENSG00000170315	UBB	J3QS39
ENSG00000170315	UBB	J3QKN0
ENSG00000170315	UBB	Q5U5U6
ENSG00000170315	UBB	B4DV12
ENSG00000145217	SLC26A1	Q9H2B4
ENSG00000143217	NECTIN4	K4PZ75
ENSG00000143217	NECTIN4	Q96NY8
ENSG00000104886	PLEKHJ1	K7ERW3
ENSG00000104886	PLEKHJ1	K7EIZ3
ENSG00000104886	PLEKHJ1	K7ERH2
ENSG00000104886	PLEKHJ1	Q9NW61
ENSG00000104886	PLEKHJ1	K7EIW9
ENSG00000172464	OR5AP2	Q8NGF4
ENSG00000166884	OR4D6	Q8NGJ1
ENSG00000132153	DHX30	F6R0H4
ENSG00000132153	DHX30	Q7L2E3
ENSG00000132153	DHX30	H7BXY3
ENSG00000177963	RIC8A	Q9NPQ8
ENSG00000177963	RIC8A	E9PSI0
ENSG00000177963	RIC8A	E9PMP0
ENSG00000177963	RIC8A	E9PI04
ENSG00000177963	RIC8A	E9PLE5
ENSG00000127415	IDUA	P35475
ENSG00000127415	IDUA	D6R9D5
ENSG00000187688	TRPV2	Q9Y5S1
ENSG00000187688	TRPV2	K7EKG5
ENSG00000187688	TRPV2	K7EPY7
ENSG00000162755	KLHDC9	Q8NEP7
ENSG00000169203	NPIPB12	A0A087WWP6
ENSG00000169203	NPIPB12	H0YIQ5
ENSG00000169203	NPIPB12	F5GWQ4
ENSG00000169203	NPIPB12	E5RHP9
ENSG00000110944	IL23A	Q9NPF7
ENSG00000164776	PHKG1	F8WD25
ENSG00000164776	PHKG1	Q16816
ENSG00000164776	PHKG1	C9J2Q6
ENSG00000164776	PHKG1	C9JME8
ENSG00000143256	PFDN2	Q9UHV9
ENSG00000143256	PFDN2	B1AQP2
ENSG00000103021	CCDC113	Q9H0I3
ENSG00000103021	CCDC113	H3BQS9
ENSG00000103021	CCDC113	H3BMZ8
ENSG00000104897	SF3A2	Q15428
ENSG00000104897	SF3A2	K7EMT0
ENSG00000175336	APOF	Q13790
ENSG00000158793	NIT1	Q86X76
ENSG00000134538	SLCO1B1	Q9Y6L6
ENSG00000134538	SLCO1B1	A0A024RAU7
ENSG00000172269	DPAGT1	A0A024R3H8
ENSG00000172269	DPAGT1	A0A1W2PQD1
ENSG00000172269	DPAGT1	A0A804HKZ3
ENSG00000172269	DPAGT1	F8WE55
ENSG00000172269	DPAGT1	A0A804HHX1
ENSG00000172269	DPAGT1	A0A804HI18
ENSG00000172269	DPAGT1	A0A1W2PPC6
ENSG00000172269	DPAGT1	H7C2L6
ENSG00000172269	DPAGT1	Q9H3H5
ENSG00000172269	DPAGT1	A0A804HJ22
ENSG00000172269	DPAGT1	A0A804HIP7
ENSG00000172269	DPAGT1	A0A804HL46
ENSG00000172269	DPAGT1	A0A804HJ11
ENSG00000172269	DPAGT1	A0A1W2PRR6
ENSG00000172269	DPAGT1	F8W681
ENSG00000108946	PRKAR1A	B2R5T5
ENSG00000108946	PRKAR1A	P10644
ENSG00000108946	PRKAR1A	K7EQK3
ENSG00000108946	PRKAR1A	K7EMZ6
ENSG00000108946	PRKAR1A	K7EPR5
ENSG00000108946	PRKAR1A	X6RAV4
ENSG00000157106	SMG1	J3KRA9
ENSG00000157106	SMG1	Q96Q15
ENSG00000157106	SMG1	H3BPS6
ENSG00000157106	SMG1	I3L0W2
ENSG00000157106	SMG1	E9PNP6
ENSG00000157106	SMG1	H3BR09
ENSG00000127418	FGFRL1	Q8N441
ENSG00000127418	FGFRL1	D6REM7
ENSG00000127418	FGFRL1	D6RBN8
ENSG00000164850	GPER1	Q99527
ENSG00000164850	GPER1	A0A024R849
ENSG00000164850	GPER1	C9J3W2
ENSG00000189298	ZKSCAN3	Q9BRR0
ENSG00000121351	IAPP	A0A024RAU1
ENSG00000121351	IAPP	F5H1F0
ENSG00000121351	IAPP	P10997
ENSG00000121351	IAPP	F5H0S1
ENSG00000253293	HOXA10	P31260
ENSG00000104899	AMH	P03971
